,playerID,yearID,G_x,AB,R,H,2B,3B,HR,RBI,SB_x,CS_x,BB,SO,IBB,HBP,SH,SF,GIDP,stint,G_y,GS,InnOuts,PO,A,E,DP,PB,SB_y,CS_y,Primary,salary,Annual Average,AnnualPercentChange,Mult2017,MinSalaries,adjSalary,adjMinSalaries,adjSalary2,Bavg,Slug,OBP,FPct,debutYear,seasonNum
4337,davisra01,2015,112,341,55,88,16,11,8,30.0,18.0,8.0,22,76.0,0.0,3.0,1.0,3.0,5.0,1.0,91.0,67.0,1907.0,161.0,2.0,2.0,0.0,0.0,0.0,0.0,OF,5000000.0,712.3,0.10%,1.034,507500.0,5170000.0,524755.0,5170000.0,0.25806451612903225,0.4398826979472141,0.3062330623306233,0.9878787878787879,2006,10
4338,davisra01,2016,134,454,74,113,23,2,12,48.0,43.0,6.0,33,106.0,0.0,5.0,1.0,2.0,9.0,1.0,128.0,107.0,2966.0,235.0,9.0,5.0,2.0,0.0,0.0,0.0,OF,5250000.0,721.2,1.30%,1.021,507500.0,5360249.999999999,518157.49999999994,5360249.999999999,0.2488986784140969,0.3876651982378855,0.305668016194332,0.9799196787148594,2006,11
4340,davisru01,1994,4,14,0,2,0,0,0,1.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,94.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3B,109000.0,445.4,2.60%,1.6540000000000001,109000.0,180286.00000000003,180286.00000000003,180286.00000000003,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,1994,1
4341,davisru01,1995,40,98,14,27,5,2,2,12.0,0.0,0.0,10,26.0,0.0,1.0,0.0,0.0,0.0,2.0,36.0,27.0,689.0,16.0,45.0,2.0,1.0,0.0,0.0,0.0,3B,109000.0,457.9,2.80%,1.609,109000.0,175381.0,175381.0,175381.0,0.2755102040816326,0.42857142857142855,0.3486238532110092,0.9682539682539683,1994,2
4342,davisru01,1996,51,167,24,39,9,0,5,18.0,2.0,0.0,17,50.0,1.0,2.0,4.0,0.0,1.0,1.0,51.0,49.0,1282.0,31.0,67.0,7.0,5.0,0.0,0.0,0.0,3B,120000.0,471.3,2.90%,1.5630000000000002,122667.0,187560.00000000003,191728.521,187560.00000000003,0.23353293413173654,0.3772455089820359,0.3118279569892473,0.9333333333333333,1994,3
4343,davisru01,1997,119,420,57,114,29,1,20,63.0,6.0,2.0,27,100.0,2.0,2.0,3.0,2.0,11.0,1.0,117.0,112.0,2976.0,56.0,219.0,18.0,24.0,0.0,0.0,0.0,3B,185000.0,482.4,2.30%,1.527,150000.0,282495.0,229050.0,282495.0,0.2714285714285714,0.4880952380952381,0.3170731707317073,0.9385665529010239,1994,4
4344,davisru01,1998,141,502,68,130,30,1,20,82.0,4.0,3.0,34,134.0,1.0,3.0,2.0,9.0,10.0,2.0,140.0,136.0,3492.0,56.0,254.0,34.0,26.0,0.0,0.0,0.0,3B,1000000.0,489.8,1.60%,1.504,170000.0,1504000.0,255680.0,1504000.0,0.2589641434262948,0.44223107569721115,0.30474452554744524,0.9011627906976745,1994,5
4345,davisru01,1999,124,432,55,106,17,1,21,59.0,3.0,3.0,32,111.0,1.0,5.0,7.0,2.0,13.0,2.0,126.0,120.0,3185.0,71.0,207.0,12.0,17.0,0.0,0.0,0.0,3B,2350000.0,500.6,2.20%,1.4709999999999999,200000.0,3456849.9999999995,294200.0,3456849.9999999995,0.24537037037037038,0.4351851851851852,0.3036093418259023,0.9586206896551724,1994,6
4346,davisru01,2000,80,180,27,47,5,0,9,24.0,0.0,3.0,9,29.0,0.0,2.0,0.0,1.0,1.0,2.0,49.0,37.0,921.0,37.0,43.0,6.0,7.0,0.0,0.0,0.0,3B,1000000.0,517.5,3.40%,1.423,200000.0,1423000.0,284600.0,1423000.0,0.2611111111111111,0.4388888888888889,0.3020833333333333,0.9302325581395349,1994,7
4347,davisru01,2001,53,167,16,43,13,1,7,17.0,1.0,0.0,17,49.0,2.0,1.0,2.0,2.0,5.0,1.0,46.0,46.0,1124.0,20.0,61.0,10.0,9.0,0.0,0.0,0.0,3B,1300000.0,532.1,2.80%,1.3840000000000001,200000.0,1799200.0000000002,276800.0,1799200.0000000002,0.25748502994011974,0.47305389221556887,0.32620320855614976,0.8901098901098901,1994,8
4357,dawsoan01,1985,139,529,65,135,27,2,23,91.0,13.0,4.0,29,92.0,8.0,4.0,1.0,7.0,12.0,1.0,131.0,129.0,3363.0,248.0,9.0,7.0,1.0,0.0,0.0,0.0,OF,1033333.0,323.2,3.50%,2.279,60000.0,2354965.907,136740.0,2354965.907,0.2551984877126654,0.444234404536862,0.29525483304042177,0.9734848484848485,1976,10
4358,dawsoan01,1986,130,496,65,141,32,2,20,78.0,18.0,12.0,37,79.0,11.0,6.0,1.0,6.0,13.0,1.0,127.0,124.0,3258.0,200.0,11.0,3.0,2.0,0.0,0.0,0.0,OF,1047000.0,329.4,1.90%,2.2359999999999998,60000.0,2341091.9999999995,134160.0,2341091.9999999995,0.2842741935483871,0.4778225806451613,0.3376146788990826,0.985981308411215,1976,11
4359,dawsoan01,1987,153,621,90,178,24,2,49,137.0,11.0,3.0,32,103.0,7.0,7.0,0.0,2.0,15.0,1.0,152.0,151.0,3935.0,271.0,12.0,4.0,0.0,0.0,0.0,0.0,OF,700000.0,341.4,3.70%,2.158,62500.0,1510600.0,134875.0,1510600.0,0.286634460547504,0.5684380032206119,0.32779456193353473,0.9860627177700348,1976,12
4360,dawsoan01,1988,157,591,78,179,31,8,24,79.0,12.0,4.0,37,73.0,12.0,4.0,1.0,7.0,13.0,1.0,147.0,147.0,3773.0,267.0,7.0,3.0,1.0,0.0,0.0,0.0,OF,1850000.0,355.4,4.10%,2.073,62500.0,3835050.0,129562.5,3835050.0,0.30287648054145516,0.5042301184433164,0.3442879499217527,0.9891696750902527,1976,13
4361,dawsoan01,1989,118,416,62,105,18,6,21,77.0,8.0,5.0,35,62.0,13.0,1.0,0.0,7.0,16.0,1.0,112.0,110.0,2805.0,227.0,4.0,3.0,0.0,0.0,0.0,0.0,OF,2100000.0,372.5,4.80%,1.9769999999999999,68000.0,4151699.9999999995,134436.0,4151699.9999999995,0.25240384615384615,0.47596153846153844,0.30718954248366015,0.9871794871794872,1976,14
4362,dawsoan01,1990,147,529,72,164,28,5,27,100.0,16.0,2.0,42,65.0,21.0,2.0,0.0,8.0,12.0,1.0,139.0,139.0,3493.0,250.0,10.0,5.0,4.0,0.0,0.0,0.0,OF,2100000.0,392.6,5.40%,1.876,100000.0,3939600.0,187600.0,3939600.0,0.31001890359168244,0.5349716446124764,0.35800344234079173,0.9811320754716981,1976,15
4363,dawsoan01,1991,149,563,69,153,21,4,31,104.0,4.0,5.0,22,80.0,3.0,5.0,0.0,6.0,10.0,1.0,137.0,137.0,3577.0,243.0,7.0,3.0,2.0,0.0,0.0,0.0,OF,3325000.0,409.3,4.20%,1.8,100000.0,5985000.0,180000.0,5985000.0,0.27175843694493784,0.48845470692717585,0.30201342281879195,0.9881422924901185,1976,16
4364,dawsoan01,1992,143,542,60,150,27,2,22,90.0,6.0,2.0,30,70.0,8.0,4.0,0.0,6.0,13.0,1.0,139.0,137.0,3547.0,223.0,11.0,2.0,3.0,0.0,0.0,0.0,OF,3300000.0,421.7,3.00%,1.7469999999999999,109000.0,5765100.0,190423.0,5765100.0,0.2767527675276753,0.45571955719557194,0.3161512027491409,0.9915254237288136,1976,17
4365,dawsoan01,1993,121,461,44,126,29,1,13,67.0,2.0,1.0,17,49.0,4.0,13.0,0.0,7.0,18.0,1.0,20.0,20.0,480.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,OF,4875000.0,434.1,3.00%,1.6969999999999998,109000.0,8272874.999999999,184972.99999999997,8272874.999999999,0.27331887201735355,0.42516268980477223,0.3132530120481928,1.0,1976,18
4366,dawsoan01,1994,75,292,34,70,18,0,16,48.0,2.0,2.0,9,53.0,3.0,4.0,0.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DH,4425000.0,445.4,2.60%,1.6540000000000001,109000.0,7318950.000000001,180286.00000000003,7318950.000000001,0.23972602739726026,0.4657534246575342,0.27124183006535946,0.0,1976,19
4367,dawsoan01,1995,79,226,30,58,10,3,8,37.0,0.0,0.0,9,45.0,1.0,8.0,0.0,3.0,7.0,1.0,59.0,57.0,1270.0,76.0,3.0,8.0,2.0,0.0,0.0,0.0,OF,500000.0,457.9,2.80%,1.609,109000.0,804500.0,175381.0,804500.0,0.25663716814159293,0.4336283185840708,0.3048780487804878,0.9080459770114943,1976,20
4368,dawsoan01,1996,42,58,6,16,2,0,2,14.0,0.0,0.0,2,13.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,6.0,141.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,OF,500000.0,471.3,2.90%,1.5630000000000002,122667.0,781500.0000000001,191728.521,781500.0000000001,0.27586206896551724,0.41379310344827586,0.3114754098360656,0.8333333333333334,1976,21
4371,dayetbr01,1987,97,177,20,49,14,1,5,25.0,0.0,0.0,20,37.0,0.0,0.0,0.0,1.0,3.0,1.0,78.0,38.0,1137.0,72.0,2.0,0.0,0.0,0.0,0.0,0.0,OF,100000.0,341.4,3.70%,2.158,62500.0,215800.0,134875.0,215800.0,0.2768361581920904,0.4519774011299435,0.3484848484848485,1.0,1983,5
4372,deazaal01,2007,45,144,14,33,8,2,0,8.0,2.0,0.0,6,37.0,1.0,1.0,5.0,2.0,2.0,1.0,35.0,34.0,911.0,85.0,3.0,1.0,0.0,0.0,0.0,0.0,OF,380000.0,623.1,2.90%,1.182,380000.0,449160.0,449160.0,449160.0,0.22916666666666666,0.3125,0.26143790849673204,0.9887640449438202,2007,1
4376,deazaal01,2012,131,524,81,147,29,6,9,50.0,26.0,12.0,47,109.0,3.0,9.0,4.0,1.0,1.0,1.0,130.0,127.0,3400.0,326.0,4.0,3.0,1.0,0.0,0.0,0.0,OF,495000.0,689.9,2.10%,1.068,480000.0,528660.0,512640.0,528660.0,0.28053435114503816,0.41030534351145037,0.3493975903614458,0.990990990990991,2007,6
4377,deazaal01,2013,153,607,84,160,27,4,17,62.0,20.0,8.0,50,147.0,1.0,6.0,6.0,6.0,8.0,1.0,151.0,146.0,3946.0,368.0,5.0,8.0,2.0,0.0,0.0,0.0,OF,2075000.0,700.0,1.50%,1.052,490000.0,2182900.0,515480.0,2182900.0,0.26359143327841844,0.4052718286655684,0.32286995515695066,0.979002624671916,2007,7
4378,deazaal01,2014,142,477,56,120,24,8,8,41.0,17.0,10.0,39,119.0,2.0,6.0,3.0,3.0,7.0,3.0,140.0,129.0,3469.0,272.0,6.0,3.0,1.0,0.0,0.0,0.0,OF,4250000.0,711.4,1.60%,1.035,500000.0,4398750.0,517499.99999999994,4398750.0,0.25157232704402516,0.3857442348008386,0.3142857142857143,0.9893238434163701,2007,8
4379,deazaal01,2015,114,325,51,85,17,7,7,35.0,7.0,5.0,31,84.0,3.0,5.0,2.0,2.0,6.0,6.0,96.0,81.0,2214.0,153.0,4.0,2.0,0.0,0.0,0.0,0.0,OF,5000000.0,712.3,0.10%,1.034,507500.0,5170000.0,524755.0,5170000.0,0.26153846153846155,0.42153846153846153,0.3333333333333333,0.9874213836477987,2007,9
4380,deazaal01,2016,130,234,31,48,9,0,6,25.0,4.0,3.0,26,67.0,1.0,5.0,1.0,1.0,5.0,1.0,76.0,45.0,1377.0,106.0,0.0,2.0,0.0,0.0,0.0,0.0,OF,5750000.0,721.2,1.30%,1.021,507500.0,5870749.999999999,518157.49999999994,5870749.999999999,0.20512820512820512,0.32051282051282054,0.29699248120300753,0.9814814814814815,2007,10
4383,decindo01,1985,120,427,50,104,22,1,20,78.0,1.0,4.0,47,71.0,11.0,2.0,5.0,7.0,17.0,1.0,111.0,111.0,2877.0,95.0,202.0,13.0,27.0,0.0,0.0,0.0,3B,1100000.0,323.2,3.50%,2.279,60000.0,2506900.0,136740.0,2506900.0,0.24355971896955503,0.44028103044496486,0.3167701863354037,0.9580645161290322,1973,13
4384,decindo01,1986,140,512,69,131,20,3,26,96.0,2.0,2.0,52,74.0,4.0,2.0,2.0,4.0,19.0,2.0,133.0,128.0,3373.0,119.0,216.0,12.0,19.0,0.0,0.0,0.0,3B,1200000.0,329.4,1.90%,2.2359999999999998,60000.0,2683199.9999999995,134160.0,2683199.9999999995,0.255859375,0.458984375,0.32456140350877194,0.9654178674351584,1973,14
4385,decindo01,1987,137,462,66,108,25,0,16,64.0,3.0,4.0,70,89.0,6.0,2.0,2.0,3.0,10.0,5.0,136.0,122.0,3313.0,108.0,234.0,19.0,27.0,0.0,0.0,0.0,3B,1050000.0,341.4,3.70%,2.158,62500.0,2265900.0,134875.0,2265900.0,0.23376623376623376,0.3917748917748918,0.33519553072625696,0.9473684210526315,1973,15
4389,deckeja01,2015,23,28,8,6,1,1,0,1.0,0.0,0.0,7,9.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,4.0,159.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,OF,510000.0,712.3,0.10%,1.034,507500.0,527340.0,524755.0,527340.0,0.21428571428571427,0.32142857142857145,0.37142857142857144,0.8333333333333334,2013,3
4393,deckest01,1991,79,233,11,48,7,1,5,24.0,0.0,1.0,16,44.0,1.0,3.0,2.0,4.0,7.0,1.0,78.0,65.0,1735.0,385.0,41.0,7.0,5.0,7.0,49.0,28.0,C,100000.0,409.3,4.20%,1.8,100000.0,180000.0,180000.0,180000.0,0.20600858369098712,0.3090128755364807,0.26171875,0.9838337182448037,1990,2
4395,deckest01,1993,8,15,0,0,0,0,0,1.0,0.0,0.0,3,3.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,4.0,100.0,28.0,2.0,1.0,0.0,0.0,4.0,1.0,C,138000.0,434.1,3.00%,1.6969999999999998,109000.0,234185.99999999997,184972.99999999997,234185.99999999997,0.0,0.0,0.15789473684210525,0.967741935483871,1990,4
4396,deckest01,1995,51,133,12,30,2,1,3,13.0,1.0,0.0,19,22.0,1.0,0.0,0.0,2.0,1.0,2.0,48.0,38.0,1044.0,299.0,24.0,5.0,3.0,3.0,26.0,12.0,C,175000.0,457.9,2.80%,1.609,109000.0,281575.0,175381.0,281575.0,0.22556390977443608,0.3233082706766917,0.3181818181818182,0.9847560975609756,1990,6
4400,deerro01,1986,134,466,75,108,17,3,33,86.0,5.0,2.0,72,179.0,3.0,3.0,2.0,3.0,4.0,2.0,135.0,133.0,3514.0,312.0,8.0,8.0,3.0,0.0,0.0,0.0,OF,95000.0,329.4,1.90%,2.2359999999999998,60000.0,212419.99999999997,134160.0,212419.99999999997,0.2317596566523605,0.49356223175965663,0.33639705882352944,0.975609756097561,1984,3
4401,deerro01,1987,134,474,71,113,15,2,28,80.0,12.0,4.0,86,186.0,6.0,5.0,0.0,1.0,4.0,2.0,135.0,128.0,3292.0,304.0,16.0,8.0,7.0,0.0,0.0,0.0,OF,225000.0,341.4,3.70%,2.158,62500.0,485550.0,134875.0,485550.0,0.23839662447257384,0.45569620253164556,0.36042402826855124,0.975609756097561,1984,4
4402,deerro01,1988,135,492,71,124,24,0,23,85.0,9.0,5.0,51,153.0,4.0,7.0,0.0,5.0,4.0,1.0,133.0,132.0,3454.0,284.0,10.0,3.0,3.0,0.0,0.0,0.0,OF,460000.0,355.4,4.10%,2.073,62500.0,953580.0,129562.5,953580.0,0.25203252032520324,0.4410569105691057,0.3279279279279279,0.98989898989899,1984,5
4403,deerro01,1989,130,466,72,98,18,2,26,65.0,4.0,8.0,60,158.0,5.0,4.0,0.0,2.0,8.0,1.0,125.0,123.0,3191.0,267.0,10.0,8.0,1.0,0.0,0.0,0.0,OF,760000.0,372.5,4.80%,1.9769999999999999,68000.0,1502520.0,134436.0,1502520.0,0.21030042918454936,0.4248927038626609,0.30451127819548873,0.9719298245614035,1984,6
4404,deerro01,1990,134,440,57,92,15,1,27,69.0,2.0,3.0,64,147.0,6.0,4.0,0.0,3.0,0.0,2.0,138.0,119.0,3162.0,373.0,25.0,10.0,19.0,0.0,0.0,0.0,OF,885000.0,392.6,5.40%,1.876,100000.0,1660260.0,187600.0,1660260.0,0.20909090909090908,0.4318181818181818,0.3131115459882583,0.9754901960784313,1984,7
4405,deerro01,1991,134,448,64,80,14,2,25,64.0,1.0,3.0,89,175.0,1.0,0.0,0.0,2.0,3.0,1.0,132.0,129.0,3438.0,310.0,8.0,7.0,4.0,0.0,0.0,0.0,OF,1966667.0,409.3,4.20%,1.8,100000.0,3540000.6,180000.0,3540000.6,0.17857142857142858,0.3861607142857143,0.313543599257885,0.9784615384615385,1984,8
4406,deerro01,1992,110,393,66,97,20,1,32,64.0,4.0,2.0,51,131.0,1.0,3.0,0.0,1.0,8.0,1.0,106.0,105.0,2757.0,229.0,8.0,4.0,1.0,0.0,0.0,0.0,OF,2016667.0,421.7,3.00%,1.7469999999999999,109000.0,3523117.249,190423.0,3523117.249,0.24681933842239187,0.5470737913486005,0.33705357142857145,0.983402489626556,1984,9
4407,deerro01,1993,128,466,66,98,17,1,21,55.0,5.0,2.0,58,169.0,1.0,5.0,0.0,3.0,6.0,3.0,122.0,114.0,3103.0,286.0,7.0,8.0,3.0,0.0,0.0,0.0,OF,2066667.0,434.1,3.00%,1.6969999999999998,109000.0,3507133.8989999997,184972.99999999997,3507133.8989999997,0.21030042918454936,0.38626609442060084,0.3026315789473684,0.973421926910299,1984,10
4409,dehaako01,2000,90,103,19,21,7,0,2,13.0,4.0,2.0,5,39.0,0.0,0.0,1.0,1.0,2.0,1.0,60.0,14.0,648.0,50.0,3.0,0.0,1.0,0.0,0.0,0.0,OF,200000.0,517.5,3.40%,1.423,200000.0,284600.0,284600.0,284600.0,0.20388349514563106,0.3300970873786408,0.23853211009174313,1.0,2000,1
4413,dejesda01,2005,122,461,69,135,31,6,9,56.0,5.0,5.0,42,76.0,1.0,9.0,5.0,6.0,6.0,1.0,119.0,118.0,3016.0,306.0,7.0,4.0,3.0,0.0,0.0,0.0,OF,320000.0,586.9,3.40%,1.255,316000.0,401599.99999999994,396579.99999999994,401599.99999999994,0.2928416485900217,0.44468546637744033,0.3590733590733591,0.9873817034700315,2003,3
4414,dejesda01,2006,119,491,83,145,36,7,8,56.0,6.0,3.0,43,70.0,4.0,12.0,2.0,4.0,10.0,1.0,119.0,118.0,3073.0,287.0,12.0,3.0,1.0,0.0,0.0,0.0,OF,500000.0,605.8,3.20%,1.216,327000.0,608000.0,397632.0,608000.0,0.2953156822810591,0.4460285132382892,0.36363636363636365,0.9900662251655629,2003,4
4415,dejesda01,2007,157,605,101,157,29,9,7,58.0,10.0,4.0,64,83.0,7.0,23.0,7.0,4.0,10.0,1.0,156.0,153.0,4054.0,401.0,5.0,4.0,0.0,0.0,0.0,0.0,OF,2000000.0,623.1,2.90%,1.182,380000.0,2364000.0,449160.0,2364000.0,0.25950413223140495,0.371900826446281,0.3505747126436782,0.9902439024390244,2003,5
4416,dejesda01,2008,135,518,70,159,25,7,12,73.0,11.0,8.0,46,71.0,3.0,5.0,4.0,4.0,10.0,1.0,133.0,130.0,3338.0,310.0,3.0,1.0,1.0,0.0,0.0,0.0,OF,2500000.0,647.0,3.80%,1.138,390000.0,2844999.9999999995,443819.99999999994,2844999.9999999995,0.30694980694980695,0.4517374517374517,0.36649214659685864,0.9968152866242038,2003,6
4417,dejesda01,2009,144,558,74,157,28,9,13,71.0,4.0,9.0,51,87.0,0.0,8.0,5.0,5.0,10.0,1.0,144.0,142.0,3718.0,310.0,13.0,0.0,3.0,0.0,0.0,0.0,OF,3600000.0,644.7,-0.40%,1.143,400000.0,4114800.0,457200.0,4114800.0,0.28136200716845877,0.4336917562724014,0.34726688102893893,1.0,2003,7
4418,dejesda01,2010,91,352,46,112,23,3,5,37.0,3.0,3.0,34,47.0,2.0,4.0,3.0,1.0,10.0,1.0,88.0,87.0,2287.0,183.0,5.0,0.0,1.0,0.0,0.0,0.0,OF,4700000.0,655.3,1.60%,1.124,400000.0,5282800.000000001,449600.00000000006,5282800.000000001,0.3181818181818182,0.4431818181818182,0.3836317135549872,1.0,2003,8
4419,dejesda01,2011,131,442,60,106,20,5,10,46.0,4.0,3.0,45,86.0,1.0,11.0,4.0,4.0,14.0,1.0,122.0,120.0,3166.0,240.0,6.0,4.0,1.0,0.0,0.0,0.0,OF,6000000.0,676.0,3.20%,1.09,414000.0,6540000.000000001,451260.00000000006,6540000.000000001,0.2398190045248869,0.3755656108597285,0.32270916334661354,0.984,2003,9
4420,dejesda01,2012,148,506,76,133,28,8,9,50.0,7.0,8.0,61,89.0,1.0,9.0,2.0,4.0,9.0,1.0,143.0,125.0,3376.0,262.0,8.0,2.0,1.0,0.0,0.0,0.0,OF,4250000.0,689.9,2.10%,1.068,480000.0,4539000.0,512640.0,4539000.0,0.2628458498023715,0.4031620553359684,0.35,0.9926470588235294,2003,10
4421,dejesda01,2013,122,391,52,98,29,3,8,38.0,5.0,3.0,39,79.0,0.0,6.0,2.0,1.0,6.0,6.0,112.0,93.0,2558.0,230.0,2.0,1.0,0.0,0.0,0.0,0.0,OF,4250000.0,700.0,1.50%,1.052,490000.0,4471000.0,515480.0,4471000.0,0.2506393861892583,0.40153452685422,0.32723112128146453,0.9957081545064378,2003,11
4422,dejesda01,2014,83,238,24,59,15,2,6,19.0,0.0,3.0,30,43.0,1.0,5.0,0.0,0.0,7.0,1.0,15.0,13.0,327.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,OF,4250000.0,711.4,1.60%,1.035,500000.0,4398750.0,517499.99999999994,4398750.0,0.24789915966386555,0.40336134453781514,0.3443223443223443,1.0,2003,12
4423,dejesda01,2015,112,288,27,67,9,2,5,30.0,3.0,2.0,21,52.0,1.0,6.0,0.0,2.0,5.0,3.0,68.0,55.0,1460.0,101.0,3.0,1.0,0.0,0.0,0.0,0.0,OF,5000000.0,712.3,0.10%,1.034,507500.0,5170000.0,524755.0,5170000.0,0.2326388888888889,0.3298611111111111,0.29652996845425866,0.9904761904761905,2003,13
4424,dejesiv01,1985,59,72,11,16,5,0,0,7.0,2.0,2.0,4,16.0,0.0,0.0,1.0,1.0,0.0,2.0,33.0,11.0,426.0,15.0,40.0,2.0,3.0,0.0,0.0,0.0,3B,700000.0,323.2,3.50%,2.279,60000.0,1595300.0,136740.0,1595300.0,0.2222222222222222,0.2916666666666667,0.2597402597402597,0.9649122807017544,1974,12
4428,dejesiv02,2011,17,32,2,6,0,0,0,1.0,0.0,0.0,2,11.0,0.0,0.0,1.0,0.0,1.0,1.0,11.0,7.0,188.0,12.0,21.0,1.0,2.0,0.0,0.0,0.0,2B,414000.0,676.0,3.20%,1.09,414000.0,451260.00000000006,451260.00000000006,451260.00000000006,0.1875,0.1875,0.23529411764705882,0.9705882352941176,2011,1
4429,dejesiv02,2012,31,41,5,9,3,0,0,4.0,1.0,1.0,3,13.0,0.0,0.0,0.0,1.0,1.0,8.0,19.0,5.0,186.0,9.0,13.0,2.0,4.0,0.0,0.0,0.0,2B,480500.0,689.9,2.10%,1.068,480000.0,513174.0,512640.0,513174.0,0.21951219512195122,0.2926829268292683,0.26666666666666666,0.9166666666666666,2011,2
4431,dejesiv02,2016,104,221,21,56,10,0,1,20.0,3.0,1.0,17,51.0,1.0,2.0,2.0,1.0,6.0,5.0,79.0,42.0,1381.0,111.0,124.0,3.0,32.0,0.0,0.0,0.0,SS,517000.0,721.2,1.30%,1.021,507500.0,527857.0,518157.49999999994,527857.0,0.25339366515837103,0.31221719457013575,0.3112033195020747,0.9873949579831933,2011,6
4436,delgaal01,1996,26,20,5,5,0,0,0,1.0,0.0,0.0,3,3.0,0.0,0.0,1.0,0.0,0.0,5.0,26.0,2.0,142.0,22.0,3.0,2.0,1.0,0.0,3.0,0.0,C,109000.0,471.3,2.90%,1.5630000000000002,122667.0,170367.00000000003,191728.521,170367.00000000003,0.25,0.25,0.34782608695652173,0.9259259259259259,1996,1
4438,delgaca01,1994,43,130,17,28,2,0,9,24.0,1.0,1.0,25,46.0,4.0,3.0,0.0,1.0,5.0,2.0,42.0,39.0,995.0,56.0,2.0,2.0,0.0,0.0,0.0,0.0,OF,109000.0,445.4,2.60%,1.6540000000000001,109000.0,180286.00000000003,180286.00000000003,180286.00000000003,0.2153846153846154,0.43846153846153846,0.3522012578616352,0.9666666666666667,1993,2
4440,delgaca01,1996,138,488,68,132,28,2,25,92.0,0.0,0.0,58,139.0,2.0,9.0,0.0,8.0,13.0,1.0,27.0,25.0,680.0,221.0,13.0,4.0,21.0,0.0,0.0,0.0,1B,165000.0,471.3,2.90%,1.5630000000000002,122667.0,257895.00000000003,191728.521,257895.00000000003,0.27049180327868855,0.48975409836065575,0.35346358792184723,0.9831932773109243,1993,4
4441,delgaca01,1997,153,519,79,136,42,3,30,91.0,0.0,3.0,64,133.0,9.0,8.0,0.0,4.0,6.0,1.0,119.0,116.0,3107.0,962.0,67.0,12.0,98.0,0.0,0.0,0.0,1B,500000.0,482.4,2.30%,1.527,150000.0,763500.0,229050.0,763500.0,0.26204238921001927,0.5279383429672447,0.3495798319327731,0.9884726224783862,1993,5
4442,delgaca01,1998,142,530,94,155,43,1,38,115.0,3.0,0.0,73,139.0,13.0,11.0,0.0,6.0,8.0,1.0,141.0,141.0,3770.0,1165.0,87.0,10.0,110.0,0.0,0.0,0.0,1B,2400000.0,489.8,1.60%,1.504,170000.0,3609600.0,255680.0,3609600.0,0.29245283018867924,0.5924528301886792,0.38548387096774195,0.9920760697305864,1993,6
4443,delgaca01,1999,152,573,113,156,39,0,44,134.0,1.0,1.0,86,141.0,7.0,15.0,0.0,7.0,11.0,1.0,147.0,147.0,3915.0,1306.0,84.0,14.0,134.0,0.0,0.0,0.0,1B,5075000.0,500.6,2.20%,1.4709999999999999,200000.0,7465324.999999999,294200.0,7465324.999999999,0.27225130890052357,0.5706806282722513,0.37738619676945667,0.99002849002849,1993,7
4444,delgaca01,2000,162,569,115,196,57,1,41,137.0,0.0,1.0,123,104.0,18.0,15.0,0.0,4.0,12.0,1.0,162.0,162.0,4288.0,1416.0,82.0,13.0,157.0,0.0,0.0,0.0,1B,6600000.0,517.5,3.40%,1.423,200000.0,9391800.0,284600.0,9391800.0,0.3444639718804921,0.664323374340949,0.469760900140647,0.9913964262078094,1993,8
4445,delgaca01,2001,162,574,102,160,31,1,39,102.0,3.0,0.0,111,136.0,22.0,16.0,0.0,3.0,9.0,1.0,161.0,161.0,4316.0,1518.0,103.0,9.0,166.0,0.0,0.0,0.0,1B,13650000.0,532.1,2.80%,1.3840000000000001,200000.0,18891600.0,276800.0,18891600.0,0.2787456445993031,0.5400696864111498,0.40767045454545453,0.994478527607362,1993,9
4446,delgaca01,2002,143,505,103,140,34,2,33,108.0,1.0,0.0,102,126.0,18.0,13.0,0.0,8.0,8.0,1.0,140.0,140.0,3687.0,1232.0,95.0,12.0,121.0,0.0,0.0,0.0,1B,19400000.0,540.5,1.60%,1.3630000000000002,200000.0,26442200.000000004,272600.00000000006,26442200.000000004,0.27722772277227725,0.5485148514851486,0.40605095541401276,0.9910380881254668,1993,10
4447,delgaca01,2003,161,570,117,172,38,1,42,145.0,0.0,0.0,109,137.0,23.0,19.0,0.0,7.0,9.0,1.0,147.0,147.0,3834.0,1355.0,103.0,10.0,137.0,0.0,0.0,0.0,1B,18700000.0,552.8,2.30%,1.3319999999999999,300000.0,24908399.999999996,399599.99999999994,24908399.999999996,0.3017543859649123,0.5929824561403508,0.425531914893617,0.9931880108991825,1993,11
